Area,Domain,Process ID,Process,Practice ID,Practice Name,Activity
Management,"Build, Acquire and Implement",BAI07,Manage Change Acceptance and Transitioning,BAI07.04,Establish a test environment.,5. Ensure that the test environment is secure and incapable of interacting with production systems.
Management,"Build, Acquire and Implement",BAI07,Manage Change Acceptance and Transitioning,BAI07.05,Perform acceptance tests.,"1. Review the categorised log of errors found in the testing process by the development team, verifying that all errors have been remediated or formally accepted."
Management,"Build, Acquire and Implement",BAI07,Manage Change Acceptance and Transitioning,BAI07.05,Perform acceptance tests.,2. Evaluate the final acceptance against the success criteria and interpret the final acceptance testing results. Present them in a form that is understandable to business process owners and IT so an informed review and evaluation can take place.
Management,"Build, Acquire and Implement",BAI07,Manage Change Acceptance and Transitioning,BAI07.05,Perform acceptance tests.,"3. Approve the acceptance with formal sign-off by the business process owners, third parties (as appropriate) and IT stakeholders prior to promotion to production."
Management,"Build, Acquire and Implement",BAI07,Manage Change Acceptance and Transitioning,BAI07.05,Perform acceptance tests.,4. Ensure that testing of changes is undertaken in accordance with the testing plan. Ensure that the testing is designed and conducted by a test group independent from the development team. Consider the extent to which business process owners and end users are involved in the test group. Ensure that testing is conducted only within the test environment.
Management,"Build, Acquire and Implement",BAI07,Manage Change Acceptance and Transitioning,BAI07.05,Perform acceptance tests.,5. Ensure that the tests and anticipated outcomes are in accordance with the defined success criteria set out in the testing plan.
Management,"Build, Acquire and Implement",BAI07,Manage Change Acceptance and Transitioning,BAI07.05,Perform acceptance tests.,6. Consider using clearly defined test instructions (scripts) to implement the tests. Ensure that the independent test group assesses and approves each test script to confirm that it adequately addresses test success criteria set out in the test plan. Consider using scripts to verify the extent to which the system meets security requirements.
Management,"Build, Acquire and Implement",BAI07,Manage Change Acceptance and Transitioning,BAI07.05,Perform acceptance tests.,7. Consider the appropriate balance between automated scripted tests and interactive user testing.
Management,"Build, Acquire and Implement",BAI07,Manage Change Acceptance and Transitioning,BAI07.05,Perform acceptance tests.,8. Undertake tests of security in accordance with the test plan. Measure the extent of security weaknesses or loopholes. Consider the effect of security incidents since construction of the test plan. Consider the effect on access and boundary controls.
Management,"Build, Acquire and Implement",BAI07,Manage Change Acceptance and Transitioning,BAI07.05,Perform acceptance tests.,"9. Undertake tests of system and application performance in accordance with the test plan. Consider a range of performance metrics (e.g., end-user response times and database management system update performance)."
