Area,Domain,Objective ID,Objective,Practice ID,Practice Name,Activity
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.02,Control the processing of information.,2.  Ensure adequate segregation of duties regarding the origination and approval of transactions.
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.02,Control the processing of information.,"3.  Verify that transactions are accurate, complete and valid. Controls may include sequence, limit, range, validity, reasonableness, table look-ups, existence, key verification, check digit, completeness, duplicate and logical relationship checks, and time edits. Validation criteria and parameters should be subject to periodic reviews and confirmations. Validate input data and edit or, where applicable, send back for correction as close to the point of origination as possible."
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.02,Control the processing of information.,"4.  Without compromising original transaction authorization levels, correct and resubmit data that were erroneously input. Where appropriate for reconstruction, retain original source documents for the appropriate amount of time."
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.02,Control the processing of information.,5.  Maintain the integrity and validity of data throughout the processing cycle. Ensure that detection of erroneous transactions does not disrupt processing of valid transactions.
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.02,Control the processing of information.,"6.  Handle output in an authorized manner, deliver it to the appropriate recipient and protect the information during transmission. Verify the accuracy and completeness of the output."
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.02,Control the processing of information.,7.  Maintain the integrity of data during unexpected interruptions in business processing. Confirm data integrity after processing failures.
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.02,Control the processing of information.,"8.  Before passing transaction data between internal applications and business/operational functions (inside or outside the enterprise), check for proper addressing, authenticity of origin and integrity of content. Maintain authenticity and integrity during transmission or transport."
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.03,"Manage roles, responsibilities, access privileges and levels of authority.",1.  Allocate roles and responsibilities based on approved job descriptions and business process activities.
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.03,"Manage roles, responsibilities, access privileges and levels of authority.","2.  Allocate levels of authority for approval of transactions, transaction limits and any other decisions relating to the business process, based on approved job roles."
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.03,"Manage roles, responsibilities, access privileges and levels of authority.",3.  Allocate roles for sensitive activities so there is a clear segregation of duties.
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.03,"Manage roles, responsibilities, access privileges and levels of authority.","4.  Allocate access rights and privileges based on the minimum that is required to perform job activities, based on pre-defined job roles. Remove or revise access rights immediately if the job role changes or a staff member leaves the business process area. Periodically review to ensure that the access is appropriate for the current threats, risk, technology and business need."
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.03,"Manage roles, responsibilities, access privileges and levels of authority.","5.  On a regular basis, provide awareness and training regarding roles and responsibilities so that everyone understands their responsibilities; the importance of controls; and the security, integrity, confidentiality and privacy of company information in all its forms."
Management,"Deliver, Service and Support",DSS06,Managed Business Process Controls,DSS06.03,"Manage roles, responsibilities, access privileges and levels of authority.","6.  Ensure administrative privileges are sufficiently and effectively secured, tracked and controlled to prevent misuse."
